LimitY: removed	944b476096be59dfd7abfa3a3e3bf31b104cb03a7f3f6c3cfeb1c9ca2685c4d2
LimitY: duplicate before, another value	59b5bc6080642b73f1a1f1d25bae3f0af2043646f61459dfe7b7dce92d2b2b52
LimitY: duplicate after, another value	11de406532bdf4a53f496b39baff1fb3143310e0e2a852a3ddf1b02a71e9a71d
LimitY: valid, then an invalid duplicate	4d7e58d6b5f3325bf2159e4506886de44d45d728394c9a2e20583224bb5688cd
LimitY: invalid, then a valid duplicate	b9277d9a513af44848cad6e85f33f5ed696578c30b157fd1e76e9a21a326549e
LimitY: key case swapped	1bda405353970bb99fb5032a8f677fa915760228a2f8444e4bf954e7274d1e2c
LimitY: moved to another section	accce3f8355806ad81f29f44fe53af5a7738819f94626027dec88aaac8311836
LimitY: before the first header	5e393eeb3a6a9a7d8c0cb42cacbad6c1e3d4feee94679d0fec2af774d2d639c9
LimitY: '; x' appended	0f8b7482dd3762c9d439c0b4eae359e6d20c53509a4358f39f1b1719e8afa670
LimitY: ';x' appended	21fcd25038c845dd0fb1f01d62fc7bf260720e57722515f66330dd7103bb0b22
LimitY: ' # x' appended	244228c93eecdbe32fd614d6df061ca32d0d3c0487b63157b3a2997a42a36ff7
LimitY: in double quotes	e733b10250b4c7f49c0ef87abddd71609a4efaeee859c864c351a6655e676000
LimitY: in single quotes	94b4577052337baf2dfec978aaef525a2a891399782e68f735dcbe9535d034e4
LimitY: value empty	1ecf6ac211fc884c472005f03688ad2953e5f7848fba5e86fca143c9302cb994
LimitY: value space	c0f42e870aa44cde97b740de81533348d72e49aae8c022199432446c1aa8ed33
LimitY: value ""	aba4b5393e95f486d8dd430be0c452a2ad9d980e0076fdac275b5c8c6a642c84
LimitY: value abc	9a5b29a2218f6f192421e2635094a59430e82d5c167bcaf23d7fdbfe372616d9
LimitY: value nan	a48a4182a669439f525ff5dca801de17005117fbfc2b69ca971f3aa10e60bfb4
LimitY: value inf	a97f901033cfddd6a345c64a275c2888b47af91332c48600593a05d76df314b8
LimitY: value -inf	a05e743bebd73787a18d3b3cf5bfb8f2a431f6d1fa07b15a4f1deed0c75951fc
LimitY: value 1e400	b6e52457c8abd91b0866ab2b5524806f4916c24aef9c81f356f2c3a0843b0a42
LimitY: value 0,15	0dbd7aef0ffb8e38c06226d4471aa331a7ba7371e5bf3a57032ac6902147e128
LimitY: value 0x10	846ede7cb36c64356a3683a4dd1103d64b4ce4a226d80e64f272d5014cef7635
LimitY: value 010	2a4361ed6dafe503e26fb6aa597fa234853f4942c7f99b37abcbebe647fdcd16
LimitY: value -1	db04e0e09699c0ba6db3794b953fb9b8382617ce41d4cf2df2fbc8c0e85115d1
LimitY: value +1	217e9f0324fa6cfb41c44c961d1d1aa10ecb5ce25611f75e1f1e7a5749bc6331
LimitY: value space then 1	40aeb38647a5aa8f5ee921be5438449edc23c4ae9951e23b732c64d93c360163
LimitY: value 1 then space	cb33b997977016889a1a7fdaadde1de3a36499bc9919aa762682f53f6cbffecd
LimitY: value 1abc	f746c3fd49f28cb4975d98159a61fb39e6b46613bd629a447f572ea72eb38864
LimitY: value True	c29eeccfab77a100be1a2d6799327619b0f8d6362312abb252bb85c9dd50a1cd
LimitY: value TRUE	ab1dd33dde69422176bec26a410c78debacc8ece7a048e430ba7bcd086af33f7
LimitY: value tRue	01325ba00a3669e27b0d39650d5dd1d381be87307e86ed2b551401e9dc9e519c
LimitY: value yes	b330aa75359ebacf3a913d3ed1ac9ea6263f1a1e66da02226d49220af076db2a
LimitY: value on	4fb88593cd54d8f1687aa1e7f8339e04aada566357f5e00d04d41b188a53242a
LimitY: value 2	2c127f8cf22bc769dbe0c849223b2101a6175e18739d4e245f349dea93922a71
LimitY: value 1100 characters	6773f65ff1b27a7db3c6ee8448c1907a20a252c7d6fe237acf58a84fbff180ba
LimitY: out of range 11	64a16498b074d3c468dc0cfd596338a6accad0e2d3002728b9cf0eec9c284861
[General] ToggleKey: removed	e4413280749900e2ffc1c45401573be9f6debe4c03c5e913e20a7974eb0e4b10
[General] ToggleKey: duplicate before, another value	0f789b94f664d80e4ae315b75a99f21a665405cc0c46032a57c8b3ed8f62454a
[General] ToggleKey: duplicate after, another value	da33a2ca21f98ac60a4b6e820028bb6a6d6d466b68db422f054fea7d1dba31e2
[General] ToggleKey: valid, then an invalid duplicate	16717d121b4b8000a16e6799dbb72e9610463aa834a0c904b0c719657676e43f
[General] ToggleKey: invalid, then a valid duplicate	8dfb9b476750ed53a12ef22facb51bd9dd6914f5045ea5e4b9ccb5024c354e72
[General] ToggleKey: key case swapped	5980411987d30f5b1411398c9d32d7487d2e76b4ff248c6c0387e6e20224a9de
[General] ToggleKey: section case swapped	c87c927a262d2423ec6feba558876a8c3291216ee21cb1a184a61cdbc3536537
[General] ToggleKey: moved to another section	1fca6095cdbc4ddba37166afbbe964ce76c4ffbf5dd4bda288a8a95cc924da96
[General] ToggleKey: before the first header	c1e6b6f5849a7c1af2645e64d6ffdff2bb7365db1a81a805582e11362303f9af
[General] ToggleKey: '; x' appended	dd546ab1993bee13329fabcdf8735e458702e0294e818fa32615b07ef071e63c
[General] ToggleKey: ';x' appended	9098351a01f9d56783c7a4f06c2ea4216991c50d0710813c5aaf892d132ff55a
[General] ToggleKey: ' # x' appended	9372aec46f69fe531c260d57e2e10de6427cd61c4270eb9501b070f52fa5e429
[General] ToggleKey: in double quotes	25ac31eab18e5aee3d61586e877d61010343523a0588be297449c80379a3ee51
[General] ToggleKey: in single quotes	6c004a75302f9789ef070aa2c6559eba4225bf30dc77ab31c7e1e46611f93a17
[General] ToggleKey: value empty	b46fa078a76c794630da532968457464438a82c25bbcbba899f5e4e9db56a22a
[General] ToggleKey: value space	23a5da96059061e66d493c03973eee59a0b84fc322d881316e7adc759a64cb62
[General] ToggleKey: value ""	0c4828116f40ce66c6194fc41f94465484cb28b1176043e61a18d6ede9668331
[General] ToggleKey: value abc	36bfe588adf784d10ea995a3a6f29b2c924f06a71c3ae77bf16f061557d5efae
[General] ToggleKey: value nan	42cfd93184903f99ab54638e5a04a543cfdc7e32e4e79de8d2385189b790c375
[General] ToggleKey: value inf	7dbc127377be7faa89cbba173f29e129bfa80937e9de74fce6cedb6532f8f6ba
[General] ToggleKey: value -inf	276718d2d4fdcd10cb49c336ca6d45b130f74da28c701b919a5fd38639e2db35
[General] ToggleKey: value 1e400	93dc0beec28ed0f92a636d830bd73859e118628504d56cad840e32bad06c4f21
[General] ToggleKey: value 0,15	f3182383ad15890e284b4f4f756c3e53c2cbd44a6dd1fda43f3df2dc7f905ba6
[General] ToggleKey: value 0x10	8a47e279f8392bf40433048b7442c8a69f65fc9e5bbcb0055963210321dd9b39
[General] ToggleKey: value 010	76e389b59513253019f33e6b54443117ce0113956991c1926a9719a4c7900e43
[General] ToggleKey: value -1	e90bb33a17514e1bf6f0d79594c392d23c51638596c9e82d60151cca5d30a2d0
[General] ToggleKey: value +1	5c53808e5aca87570e68b618aa06d9e1d5f28d009b295fb00cca02d3738cfc75
[General] ToggleKey: value space then 1	5b55bc2df3c8bde7be53c6ea2cf2699d8f51459146caf865ac11e78b0d3c2cff
