[Elsewhere] Enabled: removed	433462ffbf3d30f543ec8ccc1dff9e36624658456fd7aabdf8bec7d014b05064
[Elsewhere] Enabled: duplicate before, another value	7bf15069ae736d45dfe1c96df124a75fd92799f411ce0e1185aa9830349a4708
[Elsewhere] Enabled: duplicate after, another value	b731b45721275943d637c9971a037473f02b674fb8fd8440ebe63de297563447
[Elsewhere] Enabled: valid, then an invalid duplicate	2c979b8d929d105b5956d67d40f4199c540c026b782ed85047069150083ce49d
[Elsewhere] Enabled: invalid, then a valid duplicate	b05e52d44da69c4613662e0be7a0f139dbafffd35707cf62ea2c56a9dd4156a2
[Elsewhere] Enabled: key case swapped	6ea167f274126259f200461f4f173ca9e47be448a815d4af07c19e3ea76bd55a
[Elsewhere] Enabled: section case swapped	c5fb0b97177db275d78ee18d13e791d12dea5ab2a7ff7e81cd13c67d1b395889
[Elsewhere] Enabled: moved to another section	7bd09abb6d0115124d6d93ed87b6d6ec3b87463f4e747078ba4fc57f535f0959
[Elsewhere] Enabled: before the first header	4c7f6cce45a49145e366c8a62d971393ebac9a38748a784c49516702028b97c9
[Elsewhere] Enabled: '; x' appended	f266900e655b889d42602575e880209a6da78b47b019937908deac97d5cb93da
[Elsewhere] Enabled: ';x' appended	ad858192fd3d8d4eb88853f1b854cc91dea2317f116dab439deb06dd7275eb90
[Elsewhere] Enabled: ' # x' appended	b366df6a1532a131f80464846bfe103043ac1fb2bfe5eb2bdc2ee39555075a1f
[Elsewhere] Enabled: in double quotes	172a70ca387e3d92166e986e091a9344165f5228acae9c2628ed5d625a31aa28
[Elsewhere] Enabled: in single quotes	01198b9afec9b72bd747f4f74a656577c04cd4cc5e40da3d42314e3e5f2b469f
[Elsewhere] Enabled: value empty	bb23a39c6b364d9fdec58fee5e6bafad0c824ff67b88384fc0d0bfb5cbc1f2f1
[Elsewhere] Enabled: value space	0ec7ac469ca8f4ee64117d288305c51b6c0529aa6f82f2c7f45e5810bf016417
[Elsewhere] Enabled: value ""	55a7078f7cbcb96afcc5f05256e16403a29dcb1cbbcca55028b8ab9e3d25a954
[Elsewhere] Enabled: value abc	ae7f8d32ce86cfe2c05fcd2f9c28b5e18ca48f1ac02d339aaf18b9a9d3905c9f
[Elsewhere] Enabled: value nan	a2fd4abfc4b03516a7b4f382568c3969824a7ef918aec58f0537770f601ffe49
[Elsewhere] Enabled: value inf	6e43bbf34506b87d44ab7de63ca95802dd2d7ebc724896296a0720c366e37782
[Elsewhere] Enabled: value -inf	80dfaa97178b4dde3ef0339cc85afb155d24e5dfd864416a673486dfed232cd3
[Elsewhere] Enabled: value 1e400	5972388f2c91559d6e06acfd39f01f0eba1ea4588a8a2fd068550943111b2376
[Elsewhere] Enabled: value 0,15	531a21c491595971414fa31e8a46c6b0db01b394d927e561eecf69f5e0b85ec9
[Elsewhere] Enabled: value 0x10	35fc91c632de8e28ad485b2526959f1ebb83d2dc02bea173365a82902fb7f56f
[Elsewhere] Enabled: value 010	88d62146e5c5492d402967e532ac685ef9409bed730388ff683dd558a0d5771e
[Elsewhere] Enabled: value -1	9369f9d97053339f2cbd4407f7029fcd3639b37f2dfefd26cbfd67645f01bbe6
[Elsewhere] Enabled: value +1	f5820e92e18c10d5816ea02cf6e98a34defb5313f92aeb76e19fda4c356affa5
[Elsewhere] Enabled: value space then 1	da6584e7be746d00be5c8c9576f5808e9fdd6d3fd7004357ea8b9db82897fb58
[Elsewhere] Enabled: value 1 then space	762495aae1468f0bde35c4fc5619ea2d7b28ea01d17df0c98fd9a62f24d34fee
[Elsewhere] Enabled: value 1abc	9b64832f01deb0a8206ac6b6eb9c07b7308b1b5c5c03b393bb829ade1cd703da
[Elsewhere] Enabled: value True	8e0e05d9e29739ea76c02a68235e7941c300894e93c924ea6a37135d250115fb
[Elsewhere] Enabled: value TRUE	49146299c7daf6afce2fed2ddeeafb231de7c5153758d2c2b0dc983b0213dfbc
[Elsewhere] Enabled: value tRue	e577a05e81af730eae97401eb4f31a4e880ca06045c6dd828617b2472352013e
[Elsewhere] Enabled: value yes	767511bd8e792bc8182858e2b5f3e23a4007976d5ff15bf537c60fc2828fb22f
[Elsewhere] Enabled: value on	f28004a63bac85180734af4f63d8b1a6cd53a72c66faf67c0f090adfca5bbc0c
[Elsewhere] Enabled: value 2	75ea78d1855e1fc7ed400d3bd028b2e1e548def162eaea38eb0121699a5e06eb
[Elsewhere] Enabled: value 1100 characters	b7fd329353e90c9133a7888658fe15dd73ee8cd3c7327acd73a0d8ebae6e6953
[Elsewhere] Scale: removed	6c3582771cb1c43bb499df0aa4b7bb9e230ed232fe3b3998596b9eeacbdb3834
[Elsewhere] Scale: duplicate before, another value	3689026a67707fd52942fa904f9562903ed58f90bf85c0fba45b7aa040aba3bf
[Elsewhere] Scale: duplicate after, another value	3689026a67707fd52942fa904f9562903ed58f90bf85c0fba45b7aa040aba3bf
[Elsewhere] Scale: valid, then an invalid duplicate	21a6e57e9fbed2220f16e6da39e52f11fbbe1f1ed030efdc2f91d1cef17590cd
[Elsewhere] Scale: invalid, then a valid duplicate	633339d2addaeee0769724d7e219cdd865bb06358712842bc3b5853ecbe5a66b
[Elsewhere] Scale: key case swapped	21e8cb456869f21ef11357660373e0b4dd7e3ec5c3aaf848459c85979f311bb7
[Elsewhere] Scale: section case swapped	c5fb0b97177db275d78ee18d13e791d12dea5ab2a7ff7e81cd13c67d1b395889
[Elsewhere] Scale: moved to another section	b8c599f1e2aa864a19ed5c9e8b498a2a582b34fda49f2c530589180f59bec1c6
[Elsewhere] Scale: before the first header	bfba4cdf9e69ca784d3335fc4a83e5f04b49a9eb89f26d43a8b3b060c360d91c
[Elsewhere] Scale: '; x' appended	854ef42aedcde7d26f0e586035213a241c3d3b1364445baa07746624d26f91fb
[Elsewhere] Scale: ';x' appended	17a1a761d22ffdb8336f35cd90b73bb0ff515c86e66f381e1bcfe390586de1d4
[Elsewhere] Scale: ' # x' appended	5ad281bddeaf863be853618ca691a880d6cc16f8e5ab5759dd00ebaea59a41e5
[Elsewhere] Scale: in double quotes	95b2995ada4c55f431ea979d98dbb66eb6006de205eafde99a040f13bcaada11
[Elsewhere] Scale: in single quotes	b3be3b24a1061e76a655d57df4748674767d016395c1cec1ecd8b136cb14bfdb
[Elsewhere] Scale: value empty	234d81eea8c02c697a4459bceaf493a178441cc09ab975d98f5e578ccda6016d
[Elsewhere] Scale: value space	cd53c740b31b038c2a845e2fddc9301fd86ae880c510c6e6047f5956913373d5
[Elsewhere] Scale: value ""	df80a4d376424ef81f794388320afbc0387dc0fc4526a66a118a3859c9bfaebd
[Elsewhere] Scale: value abc	562440a0c188d5792400946a9fbe78d513f7880e4ed0b7bb2544b340ce559dd5
[Elsewhere] Scale: value nan	d49e119f6b9b51d21361f9e9e89733ff064d1e2a915fa981ac074a78fb954db6
[Elsewhere] Scale: value inf	001b7ac5cca05bfa04eedb875bd94025ce7850f10a5e9eecdf2adffeb26e8113
[Elsewhere] Scale: value -inf	1b05f63ad139e71c0c1a6dbbd73e20335a132436379cfbc90dc683ef5b4d9c5d
[Elsewhere] Scale: value 1e400	0ec459daf3da3954b31e43f72f0051c49dcdd4767698bc2d0103f8598cee0c56
[Elsewhere] Scale: value 0,15	a4f67cff99831d0f09ea479e2de43b8646385b412c73b1ae670a06be4022ef6e
[Elsewhere] Scale: value 0x10	46d173a8229fe1119e33d72d56410d115bf026719d642520ffd3e048db9a43a6
[Elsewhere] Scale: value 010	02662e5be74f4185bafa4c413f4677785bb98c45c8568431b2c9b64233bafcb6
[Elsewhere] Scale: value -1	e466ef2973cc63d3a4e329d46a07fd57ca1498622dfba826aff6f7c293c6e073
[Elsewhere] Scale: value +1	7dddc3c9c673b03271bf47d02e663dffd29973ed1440fda5cc270ea39f7521bf
[Elsewhere] Scale: value space then 1	efcf87fe89e9411d708de32a5be29a637deb5eb645e252190ac5af26eac6892d
[Elsewhere] Scale: value 1 then space	a0029d91ecfeb837ebd7f9e10e079af682a98626f0a17512d70855bc97184acf
[Elsewhere] Scale: value 1abc	b8520cea5ebcd9979375645d56f3e98d7f5a7dd3a6912b884090e3793546e8b9
[Elsewhere] Scale: value True	2c21d3b2e9283e60e3e623fa40fec71c7c2e1e7ee81360ee33614d7c761c0aa5
[Elsewhere] Scale: value TRUE	5c38e7f3902488a8e9dfb73a1c65b2b8e507d0e694e12db32d9b536b3b3b076e
[Elsewhere] Scale: value tRue	4a4f42d37689ed10b7f55eebaf184e121ec9c66e39eb7a7b175e0f8a7c564b01
[Elsewhere] Scale: value yes	1717943b1c5c99c3bc2e18d0a220e22322f2255a5667362b9644f44b64b0045f
[Elsewhere] Scale: value on	15a44bb35b1736e8f7cac3fb13c24461dba7feeeff83296cae7f905c7736ee32
[Elsewhere] Scale: value 2	a1f3af7e1d5699f4c75997183dd116355d762885f9535f6755aee11cfd856dc4
[Elsewhere] Scale: value 1100 characters	a7989e20cc578171372c32d1f3f71b879bd5e00e1e6cef8c304d243dc0fecc3a
[Elsewhere] Enabled alternate, [Elsewhere] Scale removed	840dc88848b537a0884b5e6cb6658571beba5c49824ebac0d59884194ed96fdd
[Elsewhere] Enabled alternate, [Elsewhere] Scale invalid	ae690994b25109661ea489e957c5f4401b555af5b18acbed80f2d09cb1ed9cfb
